subject,predicate,object
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Cerium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.w3.org/2000/01/rdf-schema#comment,"Cerium is a chemical element with the symbol Ce and atomic number 58. It is a soft, silvery, ductile metal that easily oxidizes in air. Cerium is widely used in catalytic converters, glass polishing, and as a component of mischmetal, a pyrophoric alloy used in lighter flints."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ce
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Atomic number 58
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Rare earth metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cerium metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Cesium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.w3.org/2000/01/rdf-schema#comment,"Cesium is a highly reactive alkali metal with atomic number 55. It is used in various applications such as atomic clocks, photoelectric cells, and catalysts. Cesium-based catalysts are used in organic synthesis reactions, and as a promoter for other catalysts."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cs
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Alkali Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cesium-based Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cesium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cesium Promoter
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonBlack
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,ChannelBlack
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.w3.org/2000/01/rdf-schema#comment,"Channel Black is a form of carbon black that is used as a conductive additive in lithium-ion batteries. It is a highly porous material with a large surface area, which enhances the electrical conductivity and mechanical strength of the battery electrodes."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbon Channel Black
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,CB
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Porous Carbon Additive
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChannelBlack,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Lithium-Ion Battery Additive
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#MolecularEntityInStateOfAggregation
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,ChemicalReactionProduct
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.w3.org/2000/01/rdf-schema#comment,"A Chemical Reaction Product is a substance formed as a result of a chemical reaction. It can be a solid, liquid, or gas and can have different properties than the reactants. In hydrogen technologies, chemical reaction products can include water, oxygen, and carbon dioxide."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reaction Product
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Chemical Product
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reaction Outcome
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReactionProduct,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reaction Result
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#MolecularEntityInStateOfAggregation
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,ChemicalReationReactant
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.w3.org/2000/01/rdf-schema#comment,A chemical reaction reactant is a substance that participates in a chemical reaction and undergoes a chemical change. It is typically consumed during the reaction and is transformed into one or more products.
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reactant
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Starting Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Precursor
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ChemicalReationReactant,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reagent
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Chlorine
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.w3.org/2000/01/rdf-schema#comment,"Chlorine is a highly reactive, yellow-green gas that belongs to the halogen group of elements. It is widely used in the chemical industry for the production of a variety of chemicals, including solvents, pesticides, and plastics. Chlorine is also used as a disinfectant in water treatment and swimming pools."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cl2
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Halogen Gas
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Disinfectant
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Chlorine Gas
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chlorine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Chlorine Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Chromium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.w3.org/2000/01/rdf-schema#comment,"Chromium is a chemical element with the symbol Cr and atomic number 24. It is a hard, lustrous, steel-gray metal that is highly resistant to corrosion and tarnishing. Chromium is widely used in the production of stainless steel, as well as in the aerospace, automotive, and electronics industries."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cr
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Transition Metal Chromium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Chromium Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Chromium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Corrosion-Resistant Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,CoatingSubstrate
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.w3.org/2000/01/rdf-schema#comment,"A coating substrate is a material onto which a coating is applied. The substrate can be a metal, ceramic, or polymer and is chosen based on the desired properties of the coating and the application requirements."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Coated Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Coated Substrate
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Coating Base
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Coating Surface
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CoatingSubstrate,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Coating Matrix
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Cobalt
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.w3.org/2000/01/rdf-schema#comment,"Cobalt is a transition metal with the symbol Co and atomic number 27. It is commonly used in the production of rechargeable batteries, particularly in the cathode material of lithium-ion batteries. Cobalt-based alloys are also used in the manufacture of gas turbines, jet engines, and other high-performance machinery."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Co
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Transition Metal Cobalt
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cobalt-Based Alloys
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cobalt,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cobalt Cathode Material
